ts,x,y,z
2025-09-15 19:20:05.080927,0.00390625,-0.6203765869140625,-0.493499755859375
2025-09-15 19:20:05.584524,0.0827484130859375,-1.088958740234375,-0.0222320556640625
2025-09-15 19:20:06.086327,0.0827484130859375,-1.088958740234375,-0.0222320556640625
2025-09-15 19:20:06.591386,-1.2228546142578125,0.8594970703125,0.0731048583984375
2025-09-15 19:20:07.094886,-1.2228546142578125,0.8594970703125,0.0731048583984375
2025-09-15 19:20:07.599949,-0.652313232421875,-0.8951263427734375,0.4583282470703125
2025-09-15 19:20:08.105019,-0.652313232421875,-0.8951263427734375,0.4583282470703125
2025-09-15 19:20:08.610087,-0.5140380859375,-1.156158447265625,-0.5752716064453125
2025-09-15 19:20:09.115159,-0.5140380859375,-1.156158447265625,-0.5752716064453125
2025-09-15 19:20:09.620222,-0.5792083740234375,-1.156158447265625,-0.5752716064453125
2025-09-15 19:20:10.125279,-0.5792083740234375,-1.156158447265625,-0.5752716064453125
2025-09-15 19:20:10.630343,-1.4749908447265625,0.92535400390625,0.0439910888671875
2025-09-15 19:20:11.135411,-1.4749908447265625,0.92535400390625,0.0439910888671875
2025-09-15 19:20:11.640474,-0.386993408203125,-0.8712005615234375,-0.3194732666015625
2025-09-15 19:20:12.145539,-0.386993408203125,-0.8712005615234375,-0.3194732666015625
2025-09-15 19:20:12.649840,-0.00634765625,-0.365692138671875,-0.610260009765625
2025-09-15 19:20:13.154909,-0.00634765625,-0.365692138671875,-0.610260009765625
2025-09-15 19:20:13.657203,0.6406402587890625,-0.206787109375,-0.5271453857421875
2025-09-15 19:20:14.161855,0.6406402587890625,-0.206787109375,-0.5271453857421875
2025-09-15 19:20:14.666540,1.21173095703125,0.2515716552734375,-0.52294921875
2025-09-15 19:20:15.168667,1.21173095703125,0.2515716552734375,-0.52294921875
2025-09-15 19:20:15.673727,-0.1551666259765625,-0.3368682861328125,0.374176025390625
2025-09-15 19:20:16.178789,-0.1551666259765625,-0.3368682861328125,0.374176025390625
2025-09-15 19:20:16.683858,-0.9245758056640625,-0.438507080078125,0.5234375
2025-09-15 19:20:17.187429,-0.9245758056640625,-0.438507080078125,0.5234375
2025-09-15 19:20:17.691923,-0.9245758056640625,-0.438507080078125,0.5234375
2025-09-15 19:20:18.196961,0.943450927734375,0.103240966796875,0.4939422607421875
2025-09-15 19:20:18.702028,0.943450927734375,0.103240966796875,0.4939422607421875
2025-09-15 19:20:19.206532,-0.4883880615234375,0.0786895751953125,0.59063720703125
2025-09-15 19:20:19.711615,-0.4883880615234375,0.0786895751953125,0.59063720703125
2025-09-15 19:20:20.216668,-0.8477020263671875,0.1947021484375,0.48516845703125
2025-09-15 19:20:20.721065,-0.8477020263671875,0.1947021484375,0.48516845703125
2025-09-15 19:20:21.225093,-0.232208251953125,-0.441680908203125,-0.8409423828125
2025-09-15 19:20:21.726536,-0.232208251953125,-0.441680908203125,-0.8409423828125
2025-09-15 19:20:22.231607,-1.1094207763671875,1.12847900390625,-1.1018218994140625
2025-09-15 19:20:22.735577,-1.1094207763671875,1.12847900390625,-1.1018218994140625
2025-09-15 19:20:23.236363,0.249603271484375,-1.0133056640625,0.45086669921875
2025-09-15 19:20:23.739496,0.249603271484375,-1.0133056640625,0.45086669921875
2025-09-15 19:20:24.240207,0.3384857177734375,-0.318145751953125,-0.0196380615234375
2025-09-15 19:20:24.745279,0.3384857177734375,-0.318145751953125,-0.0196380615234375
2025-09-15 19:20:25.246335,-0.9626007080078125,0.3236083984375,-0.2911529541015625
2025-09-15 19:20:25.751399,-0.9626007080078125,0.3236083984375,-0.2911529541015625
2025-09-15 19:20:26.255353,-0.8680267333984375,0.03045654296875,-0.7058868408203125
2025-09-15 19:20:26.760120,-0.8680267333984375,0.03045654296875,-0.7058868408203125
2025-09-15 19:20:27.264735,-0.2739715576171875,-0.8708038330078125,-0.403778076171875
2025-09-15 19:20:27.767599,-0.2739715576171875,-0.8708038330078125,-0.403778076171875
2025-09-15 19:20:28.272705,0.536041259765625,-0.6790771484375,0.57867431640625
2025-09-15 19:20:28.775188,0.536041259765625,-0.6790771484375,0.57867431640625
2025-09-15 19:20:29.279899,-1.4158172607421875,0.7300262451171875,0.1441802978515625
2025-09-15 19:20:29.784958,-1.4158172607421875,0.7300262451171875,0.1441802978515625
2025-09-15 19:20:30.290021,-0.1457061767578125,-0.7682647705078125,0.4906463623046875
2025-09-15 19:20:30.793162,-0.1457061767578125,-0.7682647705078125,0.4906463623046875
2025-09-15 19:20:31.296014,0.20941162109375,-0.387054443359375,-0.4626617431640625
2025-09-15 19:20:31.801129,0.20941162109375,-0.387054443359375,-0.4626617431640625
2025-09-15 19:20:32.304842,-0.77520751953125,0.413238525390625,0.4400634765625
2025-09-15 19:20:32.807762,-0.77520751953125,0.413238525390625,0.4400634765625
2025-09-15 19:20:33.312826,-1.086669921875,0.7899322509765625,-0.04931640625
2025-09-15 19:20:33.817884,-1.086669921875,0.7899322509765625,-0.04931640625
2025-09-15 19:20:34.322963,0.03924560546875,0.06365966796875,0.8863372802734375
2025-09-15 19:20:34.827513,0.03924560546875,0.06365966796875,0.8863372802734375
2025-09-15 19:20:35.332578,-0.69122314453125,-0.7535247802734375,-0.1479949951171875
2025-09-15 19:20:35.837640,-0.69122314453125,-0.7535247802734375,-0.1479949951171875
2025-09-15 19:20:36.342709,-0.8209228515625,0.705657958984375,-0.0346221923828125
2025-09-15 19:20:36.847776,-0.8209228515625,0.705657958984375,-0.0346221923828125
2025-09-15 19:20:37.352840,-0.102386474609375,-0.0727996826171875,0.32464599609375
2025-09-15 19:20:37.857902,-0.102386474609375,-0.0727996826171875,0.32464599609375
2025-09-15 19:20:38.362959,0.2376861572265625,0.316009521484375,-1.01104736328125
2025-09-15 19:20:38.868031,0.2376861572265625,0.316009521484375,-1.01104736328125
2025-09-15 19:20:39.368096,1.529449462890625,0.316009521484375,-1.01104736328125
2025-09-15 19:20:39.873152,1.529449462890625,0.316009521484375,-1.01104736328125
2025-09-15 19:20:40.378219,1.529449462890625,0.316009521484375,-1.01104736328125
2025-09-15 19:20:40.882566,-0.623992919921875,0.527191162109375,-0.2280120849609375
2025-09-15 19:20:41.387630,-0.623992919921875,0.527191162109375,-0.2280120849609375
2025-09-15 19:20:41.892691,0.3274383544921875,-1.088287353515625,-0.5975189208984375
2025-09-15 19:20:42.394971,0.3274383544921875,-1.088287353515625,-0.5975189208984375
2025-09-15 19:20:42.897783,0.7682342529296875,-0.3964691162109375,-0.446563720703125
2025-09-15 19:20:43.402063,0.7682342529296875,-0.3964691162109375,-0.446563720703125
2025-09-15 19:20:43.909842,1.4015655517578125,0.3888397216796875,0.0452728271484375
2025-09-15 19:20:44.410946,1.4015655517578125,0.3888397216796875,0.0452728271484375
2025-09-15 19:20:44.922287,-0.807159423828125,-0.5887908935546875,-1.26416015625
2025-09-15 19:20:45.427353,-0.807159423828125,-0.5887908935546875,-1.26416015625
2025-09-15 19:20:45.938559,0.0799407958984375,-0.397369384765625,-0.3854522705078125
2025-09-15 19:20:46.443612,0.0799407958984375,-0.397369384765625,-0.3854522705078125
2025-09-15 19:20:46.946412,0.6890869140625,0.107391357421875,-0.4306793212890625
2025-09-15 19:20:47.451468,0.6890869140625,0.107391357421875,-0.4306793212890625
2025-09-15 19:20:47.955714,0.847076416015625,0.0563507080078125,-0.1154632568359375
