time,value
2025-09-12T09:03:21.070501163Z,-0.9884796142578125
2025-09-12T09:03:22.071420256Z,-0.9897918701171875
2025-09-12T09:03:23.06973267Z,-0.9912261962890625
2025-09-12T09:03:24.069420341Z,-0.990203857421875
2025-09-12T09:03:25.070873366Z,-0.98974609375
2025-09-12T09:03:26.07431808Z,-0.989501953125
2025-09-12T09:03:27.076565718Z,-0.9905548095703125
2025-09-12T09:03:28.073671882Z,-0.9893798828125
2025-09-12T09:03:29.073642155Z,-0.989288330078125
2025-09-12T09:03:30.076087719Z,-0.989593505859375
2025-09-12T09:03:31.077489046Z,-0.990509033203125
2025-09-12T09:03:32.078402359Z,-0.989227294921875
2025-09-12T09:03:33.077638739Z,-0.9886932373046875
2025-09-12T09:03:34.08149498Z,-0.9896392822265625
2025-09-12T09:03:35.080608262Z,-0.9898223876953125
2025-09-12T09:03:36.08470526Z,-0.98944091796875
2025-09-12T09:03:37.079574878Z,-0.9891204833984375
2025-09-12T09:03:38.081374957Z,-0.9903106689453125
2025-09-12T09:03:39.083527069Z,-0.9875640869140625
2025-09-12T09:03:40.090897289Z,-0.9893035888671875
2025-09-12T09:03:41.088214722Z,-0.9893341064453125
2025-09-12T09:03:42.089304621Z,-0.9899444580078125
2025-09-12T09:03:43.094031438Z,-0.990692138671875
2025-09-12T09:03:44.095999395Z,-0.990020751953125
2025-09-12T09:03:45.092591863Z,-0.99395751953125
2025-09-12T09:03:46.092059646Z,-0.9900360107421875
2025-09-12T09:03:47.098299656Z,-0.9897308349609375
2025-09-12T09:03:48.096501051Z,-0.989776611328125
2025-09-12T09:03:49.095579882Z,-0.9900970458984375
2025-09-12T09:03:50.09733695Z,-0.9912567138671875
2025-09-12T09:03:51.096314835Z,-0.9883575439453125
2025-09-12T09:03:52.098549821Z,-0.9894561767578125
2025-09-12T09:03:53.099322553Z,-0.9903106689453125
2025-09-12T09:03:54.101469037Z,-0.9908447265625
2025-09-12T09:03:55.096484467Z,-0.990875244140625
2025-09-12T09:03:56.100821776Z,-0.9896087646484375
2025-09-12T09:03:57.104401789Z,-0.9891357421875
2025-09-12T09:03:58.101759885Z,-0.9905242919921875
2025-09-12T09:03:59.113885851Z,-0.988861083984375
2025-09-12T09:04:00.105591266Z,-0.9903411865234375
2025-09-12T09:04:01.11043335Z,-0.9910888671875
2025-09-12T09:04:02.107315875Z,-0.990020751953125
2025-09-12T09:04:03.107262811Z,-0.9898529052734375
2025-09-12T09:04:04.110364188Z,-0.98919677734375
2025-09-12T09:04:05.104564368Z,-0.9891815185546875
2025-09-12T09:04:06.108292498Z,-0.9906768798828125
2025-09-12T09:04:07.110180362Z,-0.990142822265625
2025-09-12T09:04:08.109868338Z,-0.9891357421875
