timestamp_iso,value
2025-09-13T10:45:13.018590+00:00,-1.035858154296875
2025-09-13T10:45:15.062797+00:00,-1.035858154296875
2025-09-13T10:45:17.112102+00:00,-1.035858154296875
2025-09-13T10:45:19.269980+00:00,-1.035858154296875
2025-09-13T10:45:21.294207+00:00,-1.035858154296875
2025-09-13T10:45:23.338331+00:00,-1.035858154296875
2025-09-13T10:45:25.397686+00:00,-1.035858154296875
2025-09-13T10:45:27.454800+00:00,-1.035858154296875
2025-09-13T10:45:29.547326+00:00,-1.035858154296875
2025-09-13T10:45:31.637595+00:00,-1.035858154296875
2025-09-13T10:45:33.669056+00:00,-1.035858154296875
2025-09-13T10:45:35.763092+00:00,-1.035858154296875
2025-09-13T10:45:37.774309+00:00,-1.035858154296875
2025-09-13T10:45:39.813250+00:00,-1.035858154296875
2025-09-13T10:45:41.907129+00:00,-1.035858154296875
2025-09-13T10:45:44.034083+00:00,-1.035858154296875
2025-09-13T10:45:46.072597+00:00,-1.035858154296875
2025-09-13T10:45:48.133144+00:00,-1.035858154296875
2025-09-13T10:45:50.190489+00:00,-1.035858154296875
2025-09-13T10:45:52.342128+00:00,-1.035858154296875
2025-09-13T10:45:54.382242+00:00,-1.035858154296875
2025-09-13T10:45:56.517126+00:00,-1.035858154296875
2025-09-13T10:45:58.552891+00:00,-1.035858154296875
2025-09-13T10:46:00.599779+00:00,-1.035858154296875
2025-09-13T10:46:02.733717+00:00,-1.035858154296875
2025-09-13T10:46:04.783859+00:00,-1.035858154296875
2025-09-13T10:46:06.838087+00:00,-1.035858154296875
2025-09-13T10:46:08.896906+00:00,-1.035858154296875
2025-09-13T10:46:10.926040+00:00,-1.035858154296875
2025-09-13T10:46:12.932923+00:00,-1.035858154296875
2025-09-13T10:46:14.977717+00:00,-1.035858154296875
2025-09-13T10:46:17.026430+00:00,-1.035858154296875
2025-09-13T10:46:19.065173+00:00,-1.035858154296875
2025-09-13T10:46:21.098480+00:00,-1.035858154296875
2025-09-13T10:46:23.128195+00:00,-1.035858154296875
2025-09-13T10:46:25.166626+00:00,-1.035858154296875
2025-09-13T10:46:27.216358+00:00,-1.035858154296875
2025-09-13T10:46:29.255108+00:00,-1.035858154296875
2025-09-13T10:46:31.303255+00:00,-1.035858154296875
2025-09-13T10:46:33.350174+00:00,-1.035858154296875
2025-09-13T10:46:35.387033+00:00,-1.035858154296875
2025-09-13T10:46:37.431339+00:00,-1.035858154296875
2025-09-13T10:46:39.478824+00:00,-1.035858154296875
2025-09-13T10:46:41.514993+00:00,-1.035858154296875
2025-09-13T10:46:43.564039+00:00,-1.035858154296875
2025-09-13T10:46:45.714658+00:00,-1.035858154296875
2025-09-13T10:46:47.769098+00:00,-1.035858154296875
2025-09-13T10:46:49.814554+00:00,-1.035858154296875
2025-09-13T10:46:51.863399+00:00,-1.035858154296875
2025-09-13T10:46:53.890723+00:00,-1.035858154296875
2025-09-13T10:46:55.933357+00:00,-1.035858154296875
2025-09-13T10:46:58.076537+00:00,-1.035858154296875
2025-09-13T10:47:00.102185+00:00,-1.035858154296875
2025-09-13T10:47:02.152251+00:00,-1.035858154296875
2025-09-13T10:47:04.205076+00:00,-1.035858154296875
2025-09-13T10:47:06.232372+00:00,-1.035858154296875
2025-09-13T10:47:08.259530+00:00,-1.035858154296875
2025-09-13T10:47:10.313104+00:00,-1.035858154296875
2025-09-13T10:47:12.366509+00:00,-1.035858154296875
2025-09-13T10:47:14.414257+00:00,-1.035858154296875
2025-09-13T10:47:16.460598+00:00,-1.035858154296875
2025-09-13T10:47:18.493583+00:00,-1.035858154296875
2025-09-13T10:47:20.545940+00:00,-1.035858154296875
2025-09-13T10:47:22.596167+00:00,-1.035858154296875
2025-09-13T10:47:24.644678+00:00,-1.035858154296875
2025-09-13T10:47:26.693848+00:00,-1.035858154296875
2025-09-13T10:47:28.763521+00:00,-1.035858154296875
2025-09-13T10:47:30.779609+00:00,-1.035858154296875
2025-09-13T10:47:32.814211+00:00,-1.035858154296875
2025-09-13T10:47:34.844393+00:00,-1.035858154296875
2025-09-13T10:47:36.902641+00:00,-1.035858154296875
2025-09-13T10:47:38.958770+00:00,-1.035858154296875
2025-09-13T10:47:40.994622+00:00,-1.035858154296875
2025-09-13T10:47:43.051475+00:00,-1.035858154296875
2025-09-13T10:47:45.123221+00:00,-1.035858154296875
2025-09-13T10:47:47.178237+00:00,-1.035858154296875
2025-09-13T10:47:49.231145+00:00,-1.035858154296875
2025-09-13T10:47:51.299822+00:00,-1.035858154296875
2025-09-13T10:47:53.300828+00:00,-1.035858154296875
2025-09-13T10:47:55.364647+00:00,-1.035858154296875
2025-09-13T10:47:57.422761+00:00,-1.035858154296875
2025-09-13T10:47:59.467842+00:00,-1.035858154296875
2025-09-13T10:48:01.513679+00:00,-1.035858154296875
2025-09-13T10:48:03.668420+00:00,-1.035858154296875
